S,M,N,F,i,u0,C1,C2,c_min,max_gap_s,avg_mult
1540,55,28,9,50.0,6.429,0.997541,0.970482,0,300.0,3.0762
1540,55,28,9,50.0,9.643,0.997804,0.970798,0,300.0,3.0774
1540,55,28,9,51.0,0.0,0.99525,0.96654,0,300.0,3.0624
1540,55,28,9,51.0,3.214,0.995308,0.966227,0,300.0,3.0638
1540,55,28,9,51.0,6.429,0.995254,0.966594,0,300.0,3.0629
1540,55,28,9,51.0,9.643,0.995517,0.966363,0,300.0,3.063
1540,55,28,9,51.0,0.0,0.99525,0.96654,0,300.0,3.0624
1540,55,28,9,51.0,3.214,0.995308,0.966227,0,300.0,3.0638
1540,55,28,9,51.0,6.429,0.995254,0.966594,0,300.0,3.0629
1540,55,28,9,51.0,9.643,0.995517,0.966363,0,300.0,3.063
1540,220,7,183,51.0,0.0,1.0,0.966471,1,0.0,3.0634
1540,220,7,183,51.0,12.857,1.0,0.966577,1,0.0,3.0631
1540,220,7,183,51.0,25.714,1.0,0.966675,1,0.0,3.0631
1540,220,7,183,51.0,38.571,1.0,0.966561,1,0.0,3.0632
1540,35,44,23,51.0,0.0,0.999887,0.978473,0,300.0,3.0632
1540,35,44,23,51.0,2.045,0.999868,0.97851,0,300.0,3.0629
1540,35,44,23,51.0,4.091,0.999877,0.978641,0,300.0,3.0631
1540,35,44,23,51.0,6.136,0.999907,0.978621,0,300.0,3.0633
1540,35,44,23,51.0,0.0,0.999887,0.978473,0,300.0,3.0632
1540,35,44,23,51.0,2.045,0.999868,0.97851,0,300.0,3.0629
1540,35,44,23,51.0,4.091,0.999877,0.978641,0,300.0,3.0631
1540,35,44,23,51.0,6.136,0.999907,0.978621,0,300.0,3.0633
1540,35,44,29,50.0,0.0,0.999879,0.976061,0,300.0,3.0759
1540,35,44,29,50.0,2.045,0.999849,0.976197,0,300.0,3.0765
1540,35,44,29,50.0,4.091,0.999839,0.976083,0,300.0,3.0764
1540,35,44,29,50.0,6.136,0.999864,0.976118,0,300.0,3.0765
1540,35,44,29,50.0,0.0,0.999879,0.976061,0,300.0,3.0759
1540,35,44,29,50.0,2.045,0.999849,0.976197,0,300.0,3.0765
1540,35,44,29,50.0,4.091,0.999839,0.976083,0,300.0,3.0764
1540,35,44,29,50.0,6.136,0.999864,0.976118,0,300.0,3.0765
1540,35,44,29,51.0,0.0,0.999632,0.972659,0,300.0,3.063
1540,35,44,29,51.0,2.045,0.999637,0.97294,0,300.0,3.0631
1540,35,44,29,51.0,4.091,0.999652,0.973031,0,300.0,3.0632
1540,35,44,29,51.0,6.136,0.999657,0.972737,0,300.0,3.0632
1540,35,44,18,50.0,0.0,0.999382,0.972915,0,300.0,3.0761
1540,35,44,18,50.0,2.045,0.999387,0.973064,0,300.0,3.0755
1540,35,44,18,50.0,4.091,0.999392,0.972988,0,300.0,3.0763
1540,35,44,18,50.0,6.136,0.999396,0.972952,0,300.0,3.0765
1540,35,44,29,51.0,0.0,0.999632,0.972659,0,300.0,3.063
1540,35,44,29,51.0,2.045,0.999637,0.97294,0,300.0,3.0631
1540,35,44,29,51.0,4.091,0.999652,0.973031,0,300.0,3.0632
1540,35,44,29,51.0,6.136,0.999657,0.972737,0,300.0,3.0632
1540,35,44,22,49.75,0.0,0.999929,0.981736,0,300.0,3.0714
1540,35,44,22,49.75,2.045,0.999953,0.981905,0,300.0,3.0705
1540,35,44,22,49.75,4.091,0.999919,0.981588,0,300.0,3.0707
1540,35,44,22,49.75,6.136,0.999886,0.981424,0,300.0,3.0709
1540,35,44,22,50.25,0.0,0.999995,0.981415,0,300.0,3.0784
1540,35,44,22,50.25,2.045,1.0,0.980789,1,0.0,3.0781
1540,35,44,22,50.25,4.091,0.999995,0.981322,0,300.0,3.0778
1540,35,44,22,50.25,6.136,0.99999,0.981974,0,300.0,3.0798
1540,35,44,23,49.75,0.0,1.0,0.981828,1,0.0,3.0707
1540,35,44,23,49.75,2.045,0.999995,0.981776,0,300.0,3.0708
1540,35,44,23,49.75,4.091,0.99999,0.981926,0,300.0,3.071
1540,35,44,23,49.75,6.136,1.0,0.982171,1,0.0,3.0717
1540,35,44,23,50.25,0.0,0.99998,0.982594,0,300.0,3.0783
1540,35,44,23,50.25,2.045,0.99998,0.982527,0,300.0,3.0785
1540,35,44,23,50.25,4.091,0.999985,0.982704,0,300.0,3.0789
1540,35,44,23,50.25,6.136,0.999995,0.982687,0,300.0,3.0791
1540,35,44,24,49.75,0.0,0.999941,0.981323,0,300.0,3.0704
1540,35,44,24,49.75,2.045,0.999936,0.981578,0,300.0,3.0704
1540,35,44,24,49.75,4.091,0.999921,0.981489,0,300.0,3.0706
1540,35,44,24,49.75,6.136,0.999946,0.981313,0,300.0,3.0701
1540,35,44,24,50.25,0.0,0.999961,0.983452,0,300.0,3.0785
1540,35,44,24,50.25,2.045,0.999956,0.983631,0,300.0,3.079
1540,35,44,24,50.25,4.091,0.999931,0.983431,0,300.0,3.0785
1540,35,44,24,50.25,6.136,0.999951,0.983438,0,300.0,3.0785
1540,35,44,22,49.75,0.0,0.999929,0.981736,0,300.0,3.0714
1540,35,44,22,49.75,2.045,0.999953,0.981905,0,300.0,3.0705
1540,35,44,22,49.75,4.091,0.999919,0.981588,0,300.0,3.0707
1540,35,44,22,49.75,6.136,0.999886,0.981424,0,300.0,3.0709
1540,35,44,22,50.25,0.0,0.999995,0.981415,0,300.0,3.0784
1540,35,44,22,50.25,2.045,1.0,0.980789,1,0.0,3.0781
1540,35,44,22,50.25,4.091,0.999995,0.981322,0,300.0,3.0778
1540,35,44,22,50.25,6.136,0.99999,0.981974,0,300.0,3.0798
1540,35,44,23,49.75,0.0,1.0,0.981828,1,0.0,3.0707
1540,35,44,23,49.75,2.045,0.999995,0.981776,0,300.0,3.0708
1540,35,44,23,49.75,4.091,0.99999,0.981926,0,300.0,3.071
1540,35,44,23,49.75,6.136,1.0,0.982171,1,0.0,3.0717
1540,35,44,23,50.25,0.0,0.99998,0.982594,0,300.0,3.0783
1540,35,44,23,50.25,2.045,0.99998,0.982527,0,300.0,3.0785
1540,35,44,23,50.25,4.091,0.999985,0.982704,0,300.0,3.0789
1540,35,44,23,50.25,6.136,0.999995,0.982687,0,300.0,3.0791
1540,35,44,24,49.75,0.0,0.999941,0.981323,0,300.0,3.0704
1540,35,44,24,49.75,2.045,0.999936,0.981578,0,300.0,3.0704
1540,35,44,24,49.75,4.091,0.999921,0.981489,0,300.0,3.0706
1540,35,44,24,49.75,6.136,0.999946,0.981313,0,300.0,3.0701
1540,35,44,24,50.25,0.0,0.999961,0.983452,0,300.0,3.0785
1540,35,44,24,50.25,2.045,0.999956,0.983631,0,300.0,3.079
1540,35,44,24,50.25,4.091,0.999931,0.983431,0,300.0,3.0785
1540,35,44,24,50.25,6.136,0.999951,0.983438,0,300.0,3.0785
1560,130,12,87,50.0,0.0,1.0,0.987248,1,0.0,3.116
1560,130,12,87,50.0,7.5,1.0,0.987488,1,0.0,3.1163
1560,130,12,87,50.0,15.0,1.0,0.987343,1,0.0,3.116
1560,130,12,87,50.0,22.5,1.0,0.987516,1,0.0,3.1166
1560,130,12,87,50.0,0.0,1.0,0.987248,1,0.0,3.116
1560,130,12,87,50.0,7.5,1.0,0.987488,1,0.0,3.1163
1560,130,12,87,50.0,15.0,1.0,0.987343,1,0.0,3.116
1560,130,12,87,50.0,22.5,1.0,0.987516,1,0.0,3.1166
1560,39,40,32,50.0,0.0,1.0,0.982511,1,0.0,3.1164
1560,39,40,32,50.0,2.25,1.0,0.982154,1,0.0,3.1153
1560,39,40,32,50.0,4.5,1.0,0.982651,1,0.0,3.1168
1560,39,40,32,50.0,6.75,0.999995,0.982582,0,300.0,3.1159
1560,39,40,32,50.0,0.0,1.0,0.982511,1,0.0,3.1164
1560,39,40,32,50.0,2.25,1.0,0.982154,1,0.0,3.1153
1560,39,40,32,50.0,4.5,1.0,0.982651,1,0.0,3.1168
1560,39,40,32,50.0,6.75,0.999995,0.982582,0,300.0,3.1159
1560,39,40,32,51.0,0.0,0.999933,0.979233,0,300.0,3.1036
1560,39,40,32,51.0,2.25,0.999909,0.979302,0,300.0,3.102
1560,39,40,32,51.0,4.5,0.999895,0.979131,0,300.0,3.1032
1560,39,40,32,51.0,6.75,0.999905,0.978947,0,300.0,3.1034
1560,60,26,15,51.0,0.0,1.0,0.97841,1,0.0,3.1035
1560,60,26,15,51.0,3.462,1.0,0.978386,1,0.0,3.1032
1560,60,26,15,51.0,6.923,1.0,0.978415,1,0.0,3.1034
1560,60,26,15,51.0,10.385,1.0,0.978546,1,0.0,3.1034
1560,39,40,38,50.0,0.0,1.0,0.976139,1,0.0,3.1172
1560,39,40,38,50.0,2.25,1.0,0.975351,1,0.0,3.1158
1560,39,40,38,50.0,4.5,1.0,0.97558,1,0.0,3.115
1560,39,40,38,50.0,6.75,1.0,0.975391,1,0.0,3.1168
1560,60,26,15,51.0,0.0,1.0,0.97841,1,0.0,3.1035
1560,60,26,15,51.0,3.462,1.0,0.978386,1,0.0,3.1032
1560,60,26,15,51.0,6.923,1.0,0.978415,1,0.0,3.1034
1560,60,26,15,51.0,10.385,1.0,0.978546,1,0.0,3.1034
1560,39,40,32,51.0,0.0,0.999933,0.979233,0,300.0,3.1036
1560,39,40,32,51.0,2.25,0.999909,0.979302,0,300.0,3.102
1560,39,40,32,51.0,4.5,0.999895,0.979131,0,300.0,3.1032
1560,39,40,32,51.0,6.75,0.999905,0.978947,0,300.0,3.1034
1560,156,10,26,50.0,0.0,0.99973,0.97731,0,300.0,3.1164
1560,156,10,26,50.0,9.0,0.999692,0.977494,0,300.0,3.1157
1560,156,10,26,50.0,18.0,0.999711,0.977448,0,300.0,3.1166
1560,156,10,26,50.0,27.0,0.999735,0.97737,0,300.0,3.1165
1560,156,10,26,50.0,0.0,0.99973,0.97731,0,300.0,3.1164
1560,156,10,26,50.0,9.0,0.999692,0.977494,0,300.0,3.1157
1560,156,10,26,50.0,18.0,0.999711,0.977448,0,300.0,3.1166
1560,156,10,26,50.0,27.0,0.999735,0.97737,0,300.0,3.1165
1560,39,40,38,51.0,0.0,0.999995,0.973022,0,300.0,3.1036
1560,39,40,38,51.0,2.25,1.0,0.972433,1,0.0,3.1025
1560,39,40,38,51.0,4.5,0.999995,0.972946,0,300.0,3.1029
1560,39,40,38,51.0,6.75,0.999985,0.972342,0,300.0,3.1032
1560,130,12,87,51.0,0.0,0.999778,0.984439,0,300.0,3.1029
1560,130,12,87,51.0,7.5,0.999773,0.984477,0,300.0,3.1034
1560,130,12,87,51.0,15.0,0.999792,0.984563,0,300.0,3.1027
1560,130,12,87,51.0,22.5,0.999788,0.984485,0,300.0,3.1031
1560,130,12,87,51.0,0.0,0.999778,0.984439,0,300.0,3.1029
1560,130,12,87,51.0,7.5,0.999773,0.984477,0,300.0,3.1034
1560,130,12,87,51.0,15.0,0.999792,0.984563,0,300.0,3.1027
1560,130,12,87,51.0,22.5,0.999788,0.984485,0,300.0,3.1031
1560,65,24,16,50.0,0.0,0.999562,0.984297,0,300.0,3.1163
1560,65,24,16,50.0,3.75,0.999557,0.984197,0,300.0,3.1154
1560,65,24,16,50.0,7.5,0.999513,0.984334,0,300.0,3.1163
1560,65,24,16,50.0,11.25,0.999542,0.984425,0,300.0,3.116
1560,65,24,16,51.0,0.0,0.999576,0.982446,0,300.0,3.1031
1560,65,24,16,51.0,3.75,0.999576,0.982664,0,300.0,3.1036
1560,65,24,16,51.0,7.5,0.999576,0.982737,0,300.0,3.1031
1560,65,24,16,51.0,11.25,0.99961,0.982598,0,300.0,3.1032
1560,65,24,16,50.0,0.0,0.999562,0.984297,0,300.0,3.1163
1560,65,24,16,50.0,3.75,0.999557,0.984197,0,300.0,3.1154
1560,65,24,16,50.0,7.5,0.999513,0.984334,0,300.0,3.1163
1560,65,24,16,50.0,11.25,0.999542,0.984425,0,300.0,3.116
1560,65,24,16,51.0,0.0,0.999576,0.982446,0,300.0,3.1031
1560,65,24,16,51.0,3.75,0.999576,0.982664,0,300.0,3.1036
1560,65,24,16,51.0,7.5,0.999576,0.982737,0,300.0,3.1031
1560,65,24,16,51.0,11.25,0.99961,0.982598,0,300.0,3.1032
1560,260,6,217,50.0,0.0,0.999182,0.978945,0,300.0,3.1161
1560,260,6,217,50.0,15.0,0.998976,0.979753,0,600.0,3.1165
1560,260,6,217,50.0,30.0,0.999045,0.979242,0,600.0,3.1162
1560,260,6,217,50.0,45.0,0.999249,0.979267,0,600.0,3.1165
1560,130,12,86,49.75,0.0,0.999333,0.983298,0,300.0,3.1104
1560,130,12,86,49.75,7.5,0.999308,0.983285,0,300.0,3.1104
1560,130,12,86,49.75,15.0,0.999303,0.983178,0,300.0,3.1106
1560,130,12,86,49.75,22.5,0.999308,0.983328,0,300.0,3.1105
1560,130,12,86,50.25,0.0,0.999083,0.98344,0,300.0,3.1185
1560,130,12,86,50.25,7.5,0.999107,0.983343,0,300.0,3.1185
1560,130,12,86,50.25,15.0,0.99915,0.983318,0,300.0,3.1185
1560,130,12,86,50.25,22.5,0.999107,0.983465,0,300.0,3.1188
1560,130,12,87,49.75,0.0,1.0,0.986081,1,0.0,3.1107
1560,130,12,87,49.75,7.5,1.0,0.986163,1,0.0,3.1109
1560,130,12,87,49.75,15.0,1.0,0.986117,1,0.0,3.1108
1560,130,12,87,49.75,22.5,1.0,0.98614,1,0.0,3.1108
1560,130,12,87,50.25,0.0,0.999967,0.987122,0,300.0,3.1184
1560,130,12,87,50.25,7.5,0.999953,0.987271,0,300.0,3.1187
1560,130,12,87,50.25,15.0,0.999949,0.987378,0,300.0,3.119
1560,130,12,87,50.25,22.5,0.999967,0.987413,0,300.0,3.1186
1560,130,12,88,49.75,0.0,1.0,0.986851,1,0.0,3.1108
1560,130,12,88,49.75,7.5,1.0,0.986859,1,0.0,3.1101
1560,130,12,88,49.75,15.0,1.0,0.986724,1,0.0,3.1104
1560,130,12,88,49.75,22.5,1.0,0.986765,1,0.0,3.1114
1560,130,12,88,50.25,0.0,0.999995,0.98604,0,300.0,3.118
1560,130,12,88,50.25,7.5,1.0,0.985887,1,0.0,3.1206
1560,130,12,88,50.25,15.0,1.0,0.986052,1,0.0,3.12
1560,130,12,88,50.25,22.5,1.0,0.985937,1,0.0,3.1167
1560,130,12,86,49.75,0.0,0.999333,0.983298,0,300.0,3.1104
1560,130,12,86,49.75,7.5,0.999308,0.983285,0,300.0,3.1104
1560,130,12,86,49.75,15.0,0.999303,0.983178,0,300.0,3.1106
1560,130,12,86,49.75,22.5,0.999308,0.983328,0,300.0,3.1105
1560,130,12,86,50.25,0.0,0.999083,0.98344,0,300.0,3.1185
1560,130,12,86,50.25,7.5,0.999107,0.983343,0,300.0,3.1185
1560,130,12,86,50.25,15.0,0.99915,0.983318,0,300.0,3.1185
1560,130,12,86,50.25,22.5,0.999107,0.983465,0,300.0,3.1188
1560,130,12,87,49.75,0.0,1.0,0.986081,1,0.0,3.1107
1560,130,12,87,49.75,7.5,1.0,0.986163,1,0.0,3.1109
1560,130,12,87,49.75,15.0,1.0,0.986117,1,0.0,3.1108
1560,130,12,87,49.75,22.5,1.0,0.98614,1,0.0,3.1108
1560,130,12,87,50.25,0.0,0.999967,0.987122,0,300.0,3.1184
1560,130,12,87,50.25,7.5,0.999953,0.987271,0,300.0,3.1187
1560,130,12,87,50.25,15.0,0.999949,0.987378,0,300.0,3.119
1560,130,12,87,50.25,22.5,0.999967,0.987413,0,300.0,3.1186
1560,130,12,88,49.75,0.0,1.0,0.986851,1,0.0,3.1108
1560,130,12,88,49.75,7.5,1.0,0.986859,1,0.0,3.1101
1560,130,12,88,49.75,15.0,1.0,0.986724,1,0.0,3.1104
1560,130,12,88,49.75,22.5,1.0,0.986765,1,0.0,3.1114
1560,130,12,88,50.25,0.0,0.999995,0.98604,0,300.0,3.118
1560,130,12,88,50.25,7.5,1.0,0.985887,1,0.0,3.1206
1560,130,12,88,50.25,15.0,1.0,0.986052,1,0.0,3.12
1560,130,12,88,50.25,22.5,1.0,0.985937,1,0.0,3.1167
